item_id,coverage_id,areaperil_id,vulnerability_id,group_id
5374,5374,1156,51,1
5375,5375,1156,52,1
5376,5376,1199,6,1
5377,5377,36,7,1
5378,5378,1199,10,1
5379,5379,1199,11,1
5380,5380,1199,20,1
5381,5381,36,21,1
5382,5382,117,22,1
5383,5383,1199,23,1
5384,5384,36,24,1
5385,5385,117,25,1
5386,5386,117,26,1
5387,5387,36,27,1
5388,5388,117,31,1
5389,5389,1199,32,1
5390,5390,36,33,1
5391,5391,117,34,1
5392,5392,1199,35,1
5393,5393,1199,36,1
5394,5394,117,44,1
5395,5395,1199,45,1
5396,5396,1199,46,1
5397,5397,1199,47,1
5398,5398,1199,48,1
5399,5399,1199,49,1
5400,5400,36,50,1
5401,5401,1199,51,1
5402,5402,1199,52,1
5403,5403,131,6,1
5404,5404,510,7,1
5405,5405,131,10,1
5406,5406,131,11,1
5407,5407,131,20,1
5408,5408,510,21,1
5409,5409,861,22,1
5410,5410,131,23,1
5411,5411,510,24,1
5412,5412,861,25,1
5413,5413,861,26,1
5414,5414,510,27,1
5415,5415,861,31,1
5416,5416,131,32,1
5417,5417,510,33,1
5418,5418,861,34,1
5419,5419,131,35,1
5420,5420,131,36,1
5421,5421,861,44,1
5422,5422,131,45,1
5423,5423,131,46,1
5424,5424,131,47,1
5425,5425,131,48,1
5426,5426,131,49,1
5427,5427,510,50,1
5428,5428,131,51,1
5429,5429,131,52,1
5430,5430,1062,6,1
5431,5431,455,7,1
5432,5432,455,8,1
5433,5433,35,9,1
5434,5434,1062,10,1
5435,5435,1062,11,1
5436,5436,455,12,1
5437,5437,455,13,1
5438,5438,455,14,1
5439,5439,1062,20,1
5440,5440,455,21,1
5441,5441,307,22,1
5442,5442,1062,23,1
5443,5443,455,24,1
5444,5444,307,25,1
5445,5445,307,26,1
5446,5446,455,27,1
5447,5447,307,31,1
5448,5448,1062,32,1
5449,5449,455,33,1
5450,5450,307,34,1
5451,5451,1062,35,1
5452,5452,1062,36,1
5453,5453,307,44,1
5454,5454,1062,45,1
5455,5455,1062,46,1
5456,5456,1062,47,1
5457,5457,1062,48,1
5458,5458,1062,49,1
5459,5459,455,50,1
5460,5460,1062,51,1
5461,5461,1062,52,1
5462,5462,851,6,1
5463,5463,424,7,1
5464,5464,424,8,1
5465,5465,851,10,1
5466,5466,851,11,1
5467,5467,851,20,1
5468,5468,424,21,1
5469,5469,692,22,1
5470,5470,851,23,1
5471,5471,424,24,1
5472,5472,692,25,1
5473,5473,692,26,1
5474,5474,424,27,1
5475,5475,692,31,1
5476,5476,851,32,1
5477,5477,424,33,1
5478,5478,692,34,1
5479,5479,851,35,1
5480,5480,851,36,1
5481,5481,692,44,1
5482,5482,851,45,1
5483,5483,851,46,1
5484,5484,851,47,1
5485,5485,851,48,1
5486,5486,851,49,1
5487,5487,424,50,1
5488,5488,851,51,1
5489,5489,851,52,1
5490,5490,727,6,1
5491,5491,541,7,1
5492,5492,727,10,1
5493,5493,727,11,1
5494,5494,727,20,1
5495,5495,541,21,1
5496,5496,570,22,1
5497,5497,727,23,1
5498,5498,541,24,1
5499,5499,570,25,1
5500,5500,570,26,1
5501,5501,541,27,1
5502,5502,570,31,1
5503,5503,727,32,1
5504,5504,541,33,1
5505,5505,570,34,1
5506,5506,727,35,1
5507,5507,727,36,1
5508,5508,570,44,1
5509,5509,727,45,1
5510,5510,727,46,1
5511,5511,727,47,1
5512,5512,727,48,1
5513,5513,727,49,1
5514,5514,541,50,1
5515,5515,727,51,1
5516,5516,727,52,1
5517,5517,1042,6,1
5518,5518,1177,7,1
5519,5519,1042,10,1
5520,5520,1042,11,1
5521,5521,1042,20,1
5522,5522,1177,21,1
5523,5523,1183,22,1
5524,5524,1042,23,1
5525,5525,1177,24,1
5526,5526,1183,25,1
5527,5527,1183,26,1
5528,5528,1177,27,1
5529,5529,1183,31,1
5530,5530,1042,32,1
5531,5531,1177,33,1
5532,5532,1183,34,1
5533,5533,1042,35,1
5534,5534,1042,36,1
5535,5535,1183,44,1
5536,5536,1042,45,1
5537,5537,1042,46,1
5538,5538,1042,47,1
5539,5539,1042,48,1
5540,5540,1042,49,1
5541,5541,1177,50,1
5542,5542,1042,51,1
5543,5543,1042,52,1
5544,5544,224,6,1
5545,5545,735,7,1
5546,5546,735,8,1
5547,5547,224,10,1
5548,5548,224,11,1
5549,5549,224,20,1
5550,5550,735,21,1
5551,5551,709,22,1
5552,5552,224,23,1
5553,5553,735,24,1
5554,5554,709,25,1
5555,5555,709,26,1
5556,5556,735,27,1
5557,5557,709,31,1
5558,5558,224,32,1
5559,5559,735,33,1
5560,5560,709,34,1
5561,5561,224,35,1
5562,5562,224,36,1
5563,5563,709,44,1
5564,5564,224,45,1
5565,5565,224,46,1
5566,5566,224,47,1
5567,5567,224,48,1
5568,5568,224,49,1
5569,5569,735,50,1
5570,5570,224,51,1
5571,5571,224,52,1
5572,5572,262,6,1
5573,5573,698,7,1
5574,5574,262,10,1
5575,5575,262,11,1
5576,5576,262,20,1
5577,5577,698,21,1
5578,5578,416,22,1
5579,5579,262,23,1
5580,5580,698,24,1
5581,5581,416,25,1
5582,5582,416,26,1
5583,5583,698,27,1
5584,5584,416,31,1
5585,5585,262,32,1
5586,5586,698,33,1
5587,5587,416,34,1
5588,5588,262,35,1
5589,5589,262,36,1
5590,5590,416,44,1
5591,5591,262,45,1
5592,5592,262,46,1
5593,5593,262,47,1
5594,5594,262,48,1
5595,5595,262,49,1
5596,5596,698,50,1
5597,5597,262,51,1
5598,5598,262,52,1
5599,5599,536,6,1
5600,5600,731,7,1
5601,5601,536,10,1
5602,5602,536,11,1
5603,5603,536,20,1
5604,5604,731,21,1
5605,5605,386,22,1
5606,5606,536,23,1
5607,5607,731,24,1
5608,5608,386,25,1
5609,5609,386,26,1
5610,5610,731,27,1
5611,5611,386,31,1
5612,5612,536,32,1
5613,5613,731,33,1
5614,5614,386,34,1
5615,5615,536,35,1
5616,5616,536,36,1
5617,5617,386,44,1
5618,5618,536,45,1
5619,5619,536,46,1
5620,5620,536,47,1
5621,5621,536,48,1
5622,5622,536,49,1
5623,5623,731,50,1
5624,5624,536,51,1
5625,5625,536,52,1
5626,5626,1223,6,1
5627,5627,633,7,1
5628,5628,1223,10,1
5629,5629,1223,11,1
5630,5630,1223,20,1
5631,5631,633,21,1
5632,5632,1215,22,1
5633,5633,1223,23,1
5634,5634,633,24,1
5635,5635,1215,25,1
5636,5636,1215,26,1
5637,5637,633,27,1
5638,5638,1215,31,1
5639,5639,1223,32,1
5640,5640,633,33,1
5641,5641,1215,34,1
5642,5642,1223,35,1
5643,5643,1223,36,1
5644,5644,1215,44,1
5645,5645,1223,45,1
5646,5646,1223,46,1
5647,5647,1223,48,1
5648,5648,1223,49,1
5649,5649,633,50,1
5650,5650,1223,51,1
5651,5651,1223,52,1
5652,5652,882,6,1
5653,5653,387,7,1
5654,5654,882,10,1
5655,5655,882,11,1
5656,5656,882,20,1
5657,5657,387,21,1
5658,5658,899,22,1
5659,5659,882,23,1
5660,5660,387,24,1
5661,5661,899,25,1
5662,5662,899,26,1
5663,5663,387,27,1
5664,5664,899,31,1
5665,5665,882,32,1
5666,5666,387,33,1
5667,5667,899,34,1
5668,5668,882,35,1
5669,5669,882,36,1
5670,5670,899,44,1
5671,5671,882,45,1
5672,5672,882,46,1
5673,5673,882,47,1
5674,5674,882,48,1
5675,5675,882,49,1
5676,5676,387,50,1
5677,5677,882,51,1
5678,5678,882,52,1
5679,5679,249,6,1
5680,5680,998,7,1
5681,5681,249,10,1
5682,5682,249,11,1
5683,5683,249,20,1
5684,5684,998,21,1
5685,5685,718,22,1
5686,5686,249,23,1
5687,5687,998,24,1
5688,5688,718,25,1
5689,5689,718,26,1
5690,5690,718,31,1
5691,5691,249,32,1
5692,5692,998,33,1
5693,5693,718,34,1
5694,5694,249,35,1
5695,5695,249,36,1
5696,5696,718,44,1
5697,5697,249,45,1
5698,5698,249,46,1
5699,5699,249,47,1
5700,5700,249,48,1
5701,5701,249,49,1
5702,5702,998,50,1
5703,5703,249,51,1
5704,5704,249,52,1
5705,5705,968,6,1
5706,5706,884,7,1
5707,5707,968,10,1
5708,5708,968,11,1
5709,5709,968,20,1
5710,5710,884,21,1
5711,5711,584,22,1
5712,5712,968,23,1
5713,5713,884,24,1
5714,5714,584,25,1
5715,5715,584,26,1
5716,5716,884,27,1
5717,5717,584,31,1
5718,5718,968,32,1
5719,5719,884,33,1
5720,5720,584,34,1
5721,5721,968,35,1
5722,5722,968,36,1
5723,5723,584,44,1
5724,5724,968,45,1
5725,5725,968,46,1
5726,5726,968,47,1
5727,5727,968,48,1
5728,5728,968,49,1
5729,5729,884,50,1
5730,5730,968,51,1
5731,5731,276,6,1
5732,5732,684,7,1
5733,5733,276,10,1
5734,5734,276,11,1
5735,5735,276,20,1
5736,5736,684,21,1
5737,5737,912,22,1
5738,5738,276,23,1
5739,5739,684,24,1
5740,5740,912,25,1
5741,5741,912,26,1
5742,5742,684,27,1
5743,5743,912,31,1
5744,5744,276,32,1
5745,5745,684,33,1
5746,5746,912,34,1
5747,5747,276,35,1
5748,5748,276,36,1
5749,5749,912,44,1
5750,5750,276,45,1
5751,5751,276,46,1
5752,5752,276,47,1
5753,5753,276,48,1
5754,5754,276,49,1
5755,5755,684,50,1
5756,5756,276,51,1
5757,5757,276,52,1
5758,5758,312,6,1
5759,5759,57,7,1
5760,5760,312,10,1
5761,5761,312,11,1
5762,5762,312,20,1
5763,5763,57,21,1
5764,5764,623,22,1
5765,5765,312,23,1
5766,5766,57,24,1
5767,5767,623,25,1
5768,5768,623,26,1
5769,5769,57,27,1
5770,5770,623,31,1
5771,5771,312,32,1
5772,5772,57,33,1
5773,5773,623,34,1
5774,5774,312,35,1
5775,5775,312,36,1
5776,5776,623,44,1
5777,5777,312,45,1
5778,5778,312,46,1
5779,5779,312,47,1
5780,5780,312,48,1
5781,5781,312,49,1
5782,5782,57,50,1
5783,5783,312,51,1
5784,5784,119,3,1
5785,5785,119,4,1
5786,5786,130,5,1
5787,5787,567,6,1
5788,5788,130,7,1
5789,5789,130,8,1
5790,5790,119,9,1
5791,5791,567,10,1
5792,5792,567,11,1
5793,5793,130,12,1
5794,5794,130,13,1
5795,5795,130,14,1
5796,5796,567,20,1
5797,5797,130,21,1
5798,5798,752,22,1
5799,5799,567,23,1
5800,5800,130,24,1
5801,5801,752,25,1
5802,5802,752,26,1
5803,5803,130,27,1
5804,5804,752,31,1
5805,5805,567,32,1
5806,5806,130,33,1
5807,5807,752,34,1
5808,5808,567,35,1
5809,5809,567,36,1
5810,5810,752,44,1
5811,5811,567,45,1
5812,5812,567,46,1
5813,5813,567,47,1
5814,5814,567,48,1
5815,5815,567,49,1
5816,5816,130,50,1
5817,5817,567,51,1
5818,5818,567,52,1
5819,5819,293,6,1
5820,5820,964,7,1
5821,5821,293,10,1
5822,5822,293,11,1
5823,5823,293,20,1
5824,5824,964,21,1
5825,5825,1033,22,1
5826,5826,293,23,1
5827,5827,964,24,1
5828,5828,1033,25,1
5829,5829,1033,26,1
5830,5830,1033,31,1
5831,5831,293,32,1
5832,5832,964,33,1
5833,5833,1033,34,1
5834,5834,293,35,1
5835,5835,293,36,1
5836,5836,1033,44,1
5837,5837,293,45,1
5838,5838,293,46,1
5839,5839,293,47,1
5840,5840,293,48,1
5841,5841,293,49,1
5842,5842,964,50,1
5843,5843,293,51,1
5844,5844,293,52,1
5845,5845,1054,6,1
5846,5846,820,7,1
5847,5847,1054,10,1
5848,5848,1054,11,1
5849,5849,1054,20,1
5850,5850,820,21,1
5851,5851,1045,22,1
5852,5852,1054,23,1
5853,5853,820,24,1
5854,5854,1045,25,1
5855,5855,1045,26,1
5856,5856,820,27,1
5857,5857,1045,31,1
5858,5858,1054,32,1
5859,5859,820,33,1
5860,5860,1045,34,1
5861,5861,1054,35,1
5862,5862,1054,36,1
5863,5863,1045,44,1
5864,5864,1054,45,1
5865,5865,1054,46,1
5866,5866,1054,47,1
5867,5867,1054,48,1
5868,5868,1054,49,1
5869,5869,820,50,1
5870,5870,1054,51,1
5871,5871,1054,52,1
5872,5872,288,3,1
5873,5873,288,4,1
5874,5874,275,5,1
5875,5875,484,6,1
5876,5876,275,7,1
5877,5877,275,8,1
5878,5878,288,9,1
5879,5879,484,10,1
5880,5880,484,11,1
5881,5881,275,12,1
5882,5882,275,13,1
5883,5883,275,14,1
5884,5884,484,20,1
5885,5885,275,21,1
5886,5886,1078,22,1
5887,5887,484,23,1
5888,5888,275,24,1
5889,5889,1078,25,1
5890,5890,1078,26,1
5891,5891,275,27,1
5892,5892,1078,31,1
5893,5893,484,32,1
5894,5894,275,33,1
5895,5895,1078,34,1
5896,5896,484,35,1
5897,5897,484,36,1
5898,5898,1078,44,1
5899,5899,484,45,1
5900,5900,484,46,1
5901,5901,484,47,1
5902,5902,484,48,1
5903,5903,484,49,1
5904,5904,275,50,1
5905,5905,484,51,1
5906,5906,484,52,1
5907,5907,736,6,1
5908,5908,223,7,1
5909,5909,736,10,1
5910,5910,736,11,1
5911,5911,736,20,1
5912,5912,223,21,1
5913,5913,1193,22,1
5914,5914,736,23,1
5915,5915,223,24,1
5916,5916,1193,25,1
5917,5917,1193,26,1
5918,5918,223,27,1
5919,5919,1193,31,1
5920,5920,736,32,1
5921,5921,223,33,1
5922,5922,1193,34,1
5923,5923,736,35,1
5924,5924,736,36,1
5925,5925,1193,44,1
5926,5926,736,45,1
5927,5927,736,46,1
5928,5928,736,47,1
5929,5929,736,48,1
5930,5930,736,49,1
5931,5931,223,50,1
5932,5932,736,51,1
5933,5933,736,52,1
5934,5934,795,6,1
5935,5935,165,7,1
5936,5936,165,8,1
5937,5937,975,9,1
5938,5938,795,10,1
5939,5939,795,11,1
5940,5940,165,12,1
5941,5941,795,20,1
5942,5942,165,21,1
5943,5943,797,22,1
5944,5944,795,23,1
5945,5945,165,24,1
5946,5946,797,25,1
5947,5947,797,26,1
5948,5948,165,27,1
5949,5949,797,31,1
5950,5950,795,32,1
5951,5951,165,33,1
5952,5952,797,34,1
5953,5953,795,35,1
5954,5954,795,36,1
5955,5955,797,44,1
5956,5956,795,45,1
5957,5957,795,46,1
5958,5958,795,47,1
5959,5959,795,48,1
5960,5960,795,49,1
5961,5961,165,50,1
5962,5962,795,51,1
5963,5963,795,52,1
5964,5964,974,6,1
5965,5965,1186,7,1
5966,5966,974,10,1
5967,5967,974,11,1
5968,5968,974,20,1
5969,5969,1186,21,1
5970,5970,522,22,1
5971,5971,974,23,1
5972,5972,1186,24,1
5973,5973,522,25,1
5974,5974,522,26,1
5975,5975,1186,27,1
5976,5976,522,31,1
5977,5977,974,32,1
5978,5978,1186,33,1
5979,5979,522,34,1
5980,5980,974,35,1
5981,5981,974,36,1
5982,5982,522,44,1
5983,5983,974,45,1
5984,5984,974,46,1
5985,5985,974,47,1
5986,5986,974,48,1
5987,5987,974,49,1
5988,5988,1186,50,1
5989,5989,974,51,1
5990,5990,379,6,1
5991,5991,889,7,1
5992,5992,889,8,1
5993,5993,903,9,1
5994,5994,379,10,1
5995,5995,379,11,1
5996,5996,889,12,1
5997,5997,889,13,1
5998,5998,889,14,1
5999,5999,379,20,1
6000,6000,889,21,1
6001,6001,865,22,1
6002,6002,379,23,1
6003,6003,889,24,1
6004,6004,865,25,1
6005,6005,865,26,1
6006,6006,889,27,1
6007,6007,865,31,1
6008,6008,379,32,1
6009,6009,889,33,1
6010,6010,865,34,1
6011,6011,379,35,1
6012,6012,379,36,1
6013,6013,865,44,1
6014,6014,379,45,1
6015,6015,379,46,1
6016,6016,379,47,1
6017,6017,379,48,1
6018,6018,379,49,1
6019,6019,889,50,1
6020,6020,379,51,1
6021,6021,379,52,1
6022,6022,654,6,1
6023,6023,527,7,1
6024,6024,654,10,1
6025,6025,654,11,1
6026,6026,654,20,1
6027,6027,527,21,1
6028,6028,1010,22,1
6029,6029,654,23,1
6030,6030,527,24,1
6031,6031,1010,25,1
6032,6032,1010,26,1
6033,6033,527,27,1
6034,6034,1010,31,1
6035,6035,654,32,1
6036,6036,527,33,1
6037,6037,1010,34,1
6038,6038,654,35,1
6039,6039,654,36,1
6040,6040,1010,44,1
6041,6041,654,45,1
6042,6042,654,46,1
6043,6043,654,47,1
6044,6044,654,48,1
6045,6045,654,49,1
6046,6046,527,50,1
6047,6047,654,51,1
6048,6048,654,52,1
6049,6049,1128,6,1
6050,6050,48,7,1
6051,6051,1128,10,1
6052,6052,1128,11,1
6053,6053,1128,20,1
6054,6054,48,21,1
6055,6055,505,22,1
6056,6056,1128,23,1
6057,6057,48,24,1
6058,6058,505,25,1
6059,6059,505,26,1
6060,6060,505,31,1
6061,6061,1128,32,1
6062,6062,48,33,1
6063,6063,505,34,1
6064,6064,1128,35,1
6065,6065,1128,36,1
6066,6066,505,44,1
6067,6067,1128,45,1
6068,6068,1128,46,1
6069,6069,1128,47,1
6070,6070,1128,48,1
6071,6071,1128,49,1
6072,6072,48,50,1
6073,6073,1128,51,1
6074,6074,1128,52,1
6075,6075,847,6,1
6076,6076,115,7,1
6077,6077,847,10,1
6078,6078,847,11,1
6079,6079,847,20,1
6080,6080,115,21,1
6081,6081,849,22,1
6082,6082,847,23,1
6083,6083,115,24,1
6084,6084,849,25,1
6085,6085,849,26,1
6086,6086,115,27,1
6087,6087,849,31,1
6088,6088,847,32,1
6089,6089,115,33,1
6090,6090,849,34,1
6091,6091,847,35,1
6092,6092,847,36,1
6093,6093,849,44,1
6094,6094,847,45,1
6095,6095,847,46,1
6096,6096,847,47,1
6097,6097,847,48,1
6098,6098,847,49,1
6099,6099,115,50,1
6100,6100,847,51,1
6101,6101,898,6,1
6102,6102,273,7,1
6103,6103,273,8,1
6104,6104,995,9,1
6105,6105,898,10,1
6106,6106,898,11,1
6107,6107,273,12,1
6108,6108,273,13,1
6109,6109,273,14,1
6110,6110,898,20,1
6111,6111,273,21,1
6112,6112,42,22,1
6113,6113,898,23,1
6114,6114,273,24,1
6115,6115,42,25,1
6116,6116,42,26,1
6117,6117,273,27,1
6118,6118,42,31,1
6119,6119,898,32,1
6120,6120,273,33,1
6121,6121,42,34,1
6122,6122,898,35,1
6123,6123,898,36,1
6124,6124,42,44,1
6125,6125,898,45,1
6126,6126,898,46,1
6127,6127,898,47,1
6128,6128,898,48,1
6129,6129,898,49,1
6130,6130,273,50,1
6131,6131,898,51,1
6132,6132,8,6,1
6133,6133,1225,7,1
6134,6134,1225,8,1
6135,6135,8,10,1
6136,6136,8,11,1
6137,6137,8,20,1
6138,6138,1225,21,1
6139,6139,620,22,1
6140,6140,8,23,1
6141,6141,1225,24,1
6142,6142,620,25,1
6143,6143,620,26,1
6144,6144,1225,27,1
6145,6145,620,31,1
6146,6146,8,32,1
6147,6147,1225,33,1
6148,6148,620,34,1
6149,6149,8,35,1
6150,6150,8,36,1
6151,6151,620,44,1
6152,6152,8,45,1
6153,6153,8,46,1
6154,6154,8,47,1
6155,6155,8,48,1
6156,6156,8,49,1
6157,6157,1225,50,1
6158,6158,8,51,1
6159,6159,8,52,1
6160,6160,408,6,1
6161,6161,113,7,1
6162,6162,408,10,1
6163,6163,408,11,1
6164,6164,408,20,1
6165,6165,113,21,1
6166,6166,545,22,1
6167,6167,408,23,1
6168,6168,113,24,1
6169,6169,545,25,1
6170,6170,545,26,1
6171,6171,113,27,1
6172,6172,545,31,1
6173,6173,408,32,1
6174,6174,113,33,1
6175,6175,545,34,1
6176,6176,408,35,1
6177,6177,408,36,1
6178,6178,545,44,1
6179,6179,408,45,1
6180,6180,408,46,1
6181,6181,408,47,1
6182,6182,408,48,1
6183,6183,408,49,1
6184,6184,113,50,1
6185,6185,408,51,1
6186,6186,209,6,1
6187,6187,1048,7,1
6188,6188,1048,8,1
6189,6189,648,9,1
6190,6190,209,10,1
6191,6191,209,11,1
6192,6192,209,20,1
6193,6193,1048,21,1
6194,6194,837,22,1
6195,6195,209,23,1
6196,6196,1048,24,1
6197,6197,837,25,1
6198,6198,837,26,1
6199,6199,1048,27,1
6200,6200,837,31,1
6201,6201,209,32,1
6202,6202,1048,33,1
6203,6203,837,34,1
6204,6204,209,35,1
6205,6205,209,36,1
6206,6206,837,44,1
6207,6207,209,45,1
6208,6208,209,46,1
6209,6209,209,47,1
6210,6210,209,48,1
6211,6211,209,49,1
6212,6212,1048,50,1
6213,6213,209,51,1
6214,6214,209,52,1
6215,6215,1084,6,1
6216,6216,174,7,1
6217,6217,1084,10,1
6218,6218,1084,11,1
6219,6219,1084,20,1
6220,6220,174,21,1
6221,6221,454,22,1
6222,6222,1084,23,1
6223,6223,174,24,1
6224,6224,454,25,1
6225,6225,454,26,1
6226,6226,174,27,1
6227,6227,454,31,1
6228,6228,1084,32,1
6229,6229,174,33,1
6230,6230,454,34,1
6231,6231,1084,35,1
6232,6232,1084,36,1
6233,6233,454,44,1
6234,6234,1084,45,1
6235,6235,1084,46,1
6236,6236,1084,47,1
6237,6237,1084,48,1
6238,6238,1084,49,1
6239,6239,174,50,1
6240,6240,1084,51,1
6241,6241,1084,52,1
6242,6242,1098,6,1
6243,6243,157,7,1
6244,6244,1098,10,1
6245,6245,1098,11,1
6246,6246,1098,20,1
6247,6247,157,21,1
6248,6248,469,22,1
6249,6249,1098,23,1
6250,6250,157,24,1
6251,6251,469,25,1
6252,6252,469,26,1
6253,6253,469,31,1
6254,6254,1098,32,1
6255,6255,157,33,1
6256,6256,469,34,1
6257,6257,1098,35,1
6258,6258,1098,36,1
6259,6259,469,44,1
6260,6260,1098,45,1
6261,6261,1098,46,1
6262,6262,1098,47,1
6263,6263,1098,48,1
6264,6264,1098,49,1
6265,6265,157,50,1
6266,6266,1098,51,1
6267,6267,655,6,1
6268,6268,611,7,1
6269,6269,655,10,1
6270,6270,655,11,1
6271,6271,655,20,1
6272,6272,611,21,1
6273,6273,815,22,1
6274,6274,655,23,1
6275,6275,611,24,1
6276,6276,815,25,1
6277,6277,815,26,1
6278,6278,611,27,1
6279,6279,815,31,1
6280,6280,655,32,1
6281,6281,611,33,1
6282,6282,815,34,1
6283,6283,655,35,1
6284,6284,655,36,1
6285,6285,815,44,1
6286,6286,655,45,1
6287,6287,655,46,1
6288,6288,655,47,1
6289,6289,655,48,1
6290,6290,655,49,1
6291,6291,611,50,1
6292,6292,655,51,1
6293,6293,655,52,1
6294,6294,1035,6,1
6295,6295,460,7,1
6296,6296,1035,10,1
6297,6297,1035,11,1
6298,6298,1035,20,1
6299,6299,460,21,1
6300,6300,810,22,1
6301,6301,1035,23,1
6302,6302,460,24,1
6303,6303,810,25,1
6304,6304,810,26,1
6305,6305,460,27,1
6306,6306,810,31,1
6307,6307,1035,32,1
6308,6308,460,33,1
6309,6309,810,34,1
6310,6310,1035,35,1
6311,6311,1035,36,1
6312,6312,810,44,1
6313,6313,1035,45,1
6314,6314,1035,46,1
6315,6315,1035,47,1
6316,6316,1035,48,1
6317,6317,1035,49,1
6318,6318,460,50,1
6319,6319,1035,51,1
6320,6320,1035,52,1
6321,6321,1180,6,1
6322,6322,857,7,1
6323,6323,857,8,1
6324,6324,1170,9,1
6325,6325,1180,10,1
6326,6326,1180,11,1
6327,6327,1180,20,1
6328,6328,857,21,1
6329,6329,1165,22,1
6330,6330,1180,23,1
6331,6331,857,24,1
6332,6332,1165,25,1
6333,6333,1165,26,1
6334,6334,857,27,1
6335,6335,1165,31,1
6336,6336,1180,32,1
6337,6337,857,33,1
6338,6338,1165,34,1
6339,6339,1180,35,1
6340,6340,1180,36,1
6341,6341,1165,44,1
6342,6342,1180,45,1
6343,6343,1180,46,1
6344,6344,1180,47,1
6345,6345,1180,48,1
6346,6346,1180,49,1
6347,6347,857,50,1
6348,6348,1180,51,1
6349,6349,1180,52,1
6350,6350,161,6,1
6351,6351,800,7,1
6352,6352,161,10,1
6353,6353,161,11,1
6354,6354,161,20,1
6355,6355,800,21,1
6356,6356,770,22,1
6357,6357,161,23,1
6358,6358,800,24,1
6359,6359,770,25,1
6360,6360,770,26,1
6361,6361,800,27,1
6362,6362,770,31,1
6363,6363,161,32,1
6364,6364,800,33,1
6365,6365,770,34,1
6366,6366,161,35,1
6367,6367,161,36,1
6368,6368,770,44,1
6369,6369,161,45,1
6370,6370,161,46,1
6371,6371,161,47,1
6372,6372,161,48,1
6373,6373,161,49,1
6374,6374,800,50,1
6375,6375,161,51,1
6376,6376,161,52,1
6377,6377,166,6,1
6378,6378,1090,7,1
6379,6379,166,10,1
6380,6380,166,11,1
6381,6381,166,20,1
6382,6382,1090,21,1
6383,6383,792,22,1
6384,6384,166,23,1
6385,6385,1090,24,1
6386,6386,792,25,1
6387,6387,792,26,1
6388,6388,1090,27,1
6389,6389,792,31,1
6390,6390,166,32,1
6391,6391,1090,33,1
6392,6392,792,34,1
6393,6393,166,35,1
6394,6394,166,36,1
6395,6395,792,44,1
6396,6396,166,45,1
6397,6397,166,46,1
6398,6398,166,47,1
6399,6399,166,48,1
6400,6400,166,49,1
6401,6401,1090,50,1
6402,6402,166,51,1
6403,6403,166,52,1
6404,6404,443,6,1
6405,6405,506,7,1
6406,6406,443,10,1
6407,6407,443,11,1
6408,6408,443,20,1
6409,6409,506,21,1
6410,6410,132,22,1
6411,6411,443,23,1
6412,6412,506,24,1
6413,6413,132,25,1
6414,6414,132,26,1
6415,6415,506,27,1
6416,6416,132,31,1
6417,6417,443,32,1
6418,6418,506,33,1
6419,6419,132,34,1
6420,6420,443,35,1
6421,6421,443,36,1
6422,6422,132,44,1
6423,6423,443,45,1
6424,6424,443,46,1
6425,6425,443,47,1
6426,6426,443,48,1
6427,6427,443,49,1
6428,6428,506,50,1
6429,6429,443,51,1
6430,6430,443,52,1
6431,6431,110,6,1
6432,6432,853,7,1
6433,6433,110,10,1
6434,6434,110,11,1
6435,6435,110,20,1
6436,6436,853,21,1
6437,6437,578,22,1
6438,6438,110,23,1
6439,6439,853,24,1
6440,6440,578,25,1
6441,6441,578,26,1
6442,6442,853,27,1
6443,6443,578,31,1
6444,6444,110,32,1
6445,6445,853,33,1
6446,6446,578,34,1
6447,6447,110,35,1
6448,6448,110,36,1
6449,6449,578,44,1
6450,6450,110,45,1
6451,6451,110,46,1
6452,6452,110,47,1
6453,6453,110,48,1
6454,6454,110,49,1
6455,6455,853,50,1
6456,6456,110,51,1
6457,6457,110,52,1
6458,6458,1138,6,1
6459,6459,99,7,1
6460,6460,1138,10,1
6461,6461,1138,11,1
6462,6462,1138,20,1
6463,6463,99,21,1
6464,6464,56,22,1
6465,6465,1138,23,1
6466,6466,99,24,1
6467,6467,56,25,1
6468,6468,56,26,1
6469,6469,99,27,1
6470,6470,56,31,1
6471,6471,1138,32,1
6472,6472,99,33,1
6473,6473,56,34,1
6474,6474,1138,35,1
6475,6475,1138,36,1
6476,6476,56,44,1
6477,6477,1138,45,1
6478,6478,1138,47,1
6479,6479,1138,48,1
6480,6480,1138,49,1
6481,6481,99,50,1
6482,6482,1138,51,1
6483,6483,239,6,1
6484,6484,722,7,1
6485,6485,239,10,1
6486,6486,239,11,1
6487,6487,239,20,1
6488,6488,722,21,1
6489,6489,376,22,1
6490,6490,239,23,1
6491,6491,722,24,1
6492,6492,376,25,1
6493,6493,376,26,1
6494,6494,722,27,1
6495,6495,376,31,1
6496,6496,239,32,1
6497,6497,722,33,1
6498,6498,376,34,1
6499,6499,239,35,1
6500,6500,239,36,1
6501,6501,376,44,1
6502,6502,239,45,1
6503,6503,239,46,1
6504,6504,239,47,1
6505,6505,239,48,1
6506,6506,239,49,1
6507,6507,722,50,1
6508,6508,239,51,1
6509,6509,239,52,1
6510,6510,996,6,1
6511,6511,521,7,1
6512,6512,996,10,1
6513,6513,996,11,1
6514,6514,996,20,1
6515,6515,521,21,1
6516,6516,754,22,1
